flight_number,origin,destination,departure_time,aircraft_type,occurrences
HV5518,PFO,AMS,10:05,321,95
HV5519,AMS,PFO,03:20,321,32
HV5520,PFO,AMS,08:20,321,31
HV557,AMS,RMF,10:05,738,15
HV558,RMF,AMS,16:10,738,15
HV5581,AMS,NCE,04:05,738,28
HV5582,NCE,AMS,13:40,738,28
HV5583,AMS,NCE,17:20,321,18
HV5584,NCE,AMS,20:05,738,19
HV5585,AMS,NCE,17:10,738,40
HV5586,NCE,AMS,19:55,738,46
HV5587,AMS,NCE,17:35,738,26
HV5588,NCE,AMS,20:20,738,26
HV5591,RTM,AMS,05:30,738,1
HV5592,AHU,AMS,19:50,320,1
HV5594,AHU,AMS,19:30,320,1
HV5617,AMS,BRI,16:55,738,19
HV5618,BRI,AMS,20:10,738,19
HV5619,AMS,BRI,15:30,321,14
HV5620,BRI,AMS,18:45,321,15
HV5621,AMS,PMI,04:45,738,76
HV5622,PMI,AMS,14:00,738,77
HV5623,AMS,PMI,06:10,738,112
HV5624,PMI,AMS,09:25,738,116
HV5625,AMS,PMI,04:10,738,79
HV5626,PMI,AMS,13:40,738,80
HV5627,AMS,PMI,03:45,738,87
HV5628,PMI,AMS,06:50,738,88
HV5629,AMS,PMI,04:00,738,89
HV5630,PMI,AMS,13:45,738,88
HV5631,AMS,PMI,04:40,738,39
HV5632,PMI,AMS,20:30,738,43
HV5635,AMS,SMI,04:55,738,28
HV5636,SMI,AMS,09:05,738,28
HV5641,AMS,SPC,12:35,738,62
HV5642,SPC,AMS,10:35,738,60
HV5651,AMS,AOK,04:25,321,9
HV5652,AOK,AMS,09:05,321,9
HV5661,AMS,LPA,12:40,321,113
HV5662,LPA,AMS,18:50,321,112
HV5663,AMS,LPA,12:35,321,136
HV5664,LPA,AMS,18:10,321,135
HV5665,AMS,LPA,12:30,321,132
HV5666,LPA,AMS,18:05,321,133
HV5671,AMS,IBZ,03:30,738,152
HV5672,IBZ,AMS,06:50,738,155
HV5673,AMS,IBZ,04:00,738,137
HV5674,IBZ,AMS,13:40,738,138
HV5675,AMS,IBZ,03:50,738,168
HV5676,IBZ,AMS,07:10,738,170
HV5677,AMS,IBZ,10:05,321,30
HV5678,IBZ,AMS,13:25,321,29
HV5679,AMS,IBZ,10:20,738,100
HV5680,IBZ,AMS,20:30,738,99
HV5683,AMS,ACE,11:05,738,63
HV5684,ACE,AMS,10:05,738,63
HV5685,AMS,ACE,05:35,738,142
HV5686,ACE,AMS,10:25,738,143
HV5695,AMS,SMI,04:05,738,97
HV5696,SMI,AMS,08:15,738,99
HV5715,AMS,RBA,03:20,738,5
HV5716,RBA,AMS,07:40,738,5
HV5717,AMS,RBA,04:25,321,35
HV5718,RBA,AMS,08:45,321,35
HV5719,AMS,RBA,15:05,738,4
HV5720,RBA,AMS,19:13,738,4
HV5721,AMS,HER,03:30,321,4
HV5722,HER,AMS,07:50,321,4
HV5723,AMS,HER,04:30,738,62
HV5724,HER,AMS,18:40,738,61
HV5745,AMS,CMN,13:30,738,25
HV5746,CMN,AMS,18:00,738,24
HV5747,AMS,CMN,07:55,738,76
HV5748,CMN,AMS,12:30,738,76
HV5749,AMS,CMN,08:15,738,108
HV5750,CMN,AMS,12:45,738,107
HV5751,AMS,RAK,14:50,321,170
HV5752,RAK,AMS,19:30,321,170
HV5753,AMS,RAK,14:20,321,188
HV5754,RAK,AMS,19:00,321,188
HV5755,AMS,RAK,03:25,321,71
HV5756,RAK,AMS,08:45,321,71
HV5757,AMS,RAK,13:45,321,31
HV5758,RAK,AMS,18:30,321,33
HV5759,AMS,RAK,12:45,321,102
HV5760,RAK,AMS,17:30,321,102
HV5761,AMS,GRO,17:40,738,27
HV5762,GRO,AMS,20:20,738,27
HV5763,AMS,GRO,10:15,738,78
HV5764,GRO,AMS,06:15,738,75
HV5765,AMS,GRO,03:20,738,74
HV5766,GRO,AMS,06:05,738,74
HV5767,AMS,GRO,04:20,321,17
HV5768,GRO,AMS,07:05,321,17
HV5785,AMS,CHQ,15:25,321,6
HV5786,CHQ,AMS,19:45,321,8
HV5787,AMS,CHQ,15:10,738,30
HV5788,CHQ,AMS,19:35,738,32
HV5791,AMS,PVK,03:10,321,185
HV5792,PVK,AMS,06:55,321,183
HV5793,AMS,PVK,03:00,321,42
HV5794,PVK,AMS,18:10,321,44
HV5801,AMS,SKG,14:40,738,5
HV5802,SKG,AMS,20:20,738,5
HV5805,AMS,SKG,08:00,321,172
HV5806,SKG,AMS,20:10,321,173
HV5807,AMS,SKG,08:00,738,236
HV5808,SKG,AMS,11:40,738,241
HV5809,AMS,SKG,10:10,738,61
HV5810,SKG,AMS,13:50,738,64
HV5815,AMS,BRI,05:00,321,3
HV5816,BRI,AMS,08:15,321,3
HV5817,AMS,BRI,11:05,321,43
HV5818,BRI,AMS,08:20,321,43
HV5819,AMS,BRI,17:10,738,160
HV5820,BRI,AMS,07:40,738,161
HV5821,AMS,BRI,03:20,738,126
HV5822,BRI,AMS,06:40,738,128
HV5823,AMS,BRI,15:25,321,4
HV5824,BRI,AMS,18:40,321,4
HV5862,OSL,AMS,20:30,738,2
HV5873,AMS,SPU,17:20,738,68
HV5874,SPU,AMS,20:15,738,68
HV5885,AMS,CHQ,03:35,321,22
HV5886,CHQ,AMS,07:55,321,24
HV5887,AMS,CHQ,04:30,321,75
HV5888,CHQ,AMS,08:50,321,78
HV5889,AMS,CHQ,13:20,321,4
HV5890,CHQ,AMS,17:40,321,4
HV5909,AMS,HER,16:50,738,1
HV5910,HER,AMS,21:15,738,1
HV5919,AMS,HER,03:00,738,29
HV5920,HER,AMS,07:15,738,31
HV5931,AMS,GRX,14:35,321,156
HV5932,GRX,AMS,18:20,321,155
HV5933,AMS,GRX,04:15,738,11
HV5934,GRX,AMS,08:40,738,11
HV5951,AMS,LIS,15:40,321,223
HV5952,LIS,AMS,19:35,321,225
HV5953,AMS,LIS,04:30,321,86
HV5954,LIS,AMS,08:20,321,86
HV5955,AMS,LIS,07:05,321,138
HV5956,LIS,AMS,11:00,321,142
HV5957,AMS,LIS,11:00,738,38
HV5958,LIS,AMS,11:00,738,37
HV5959,AMS,LIS,15:05,321,27
HV5960,LIS,AMS,19:00,321,28
HV6001,AMS,OPO,06:20,738,214
HV6002,OPO,AMS,09:55,738,220
HV6003,AMS,OPO,04:20,738,173
HV6004,OPO,AMS,20:20,738,175
HV6005,AMS,SZG,05:45,738,74
HV6006,SZG,AMS,08:05,738,74
HV6007,AMS,OPO,04:40,738,80
HV6008,OPO,AMS,08:20,738,85
HV6021,AMS,MJT,03:30,321,4
HV6022,MJT,AMS,07:35,321,4
HV603,AMS,BJV,13:55,738,10
HV604,BJV,AMS,18:20,738,9
HV605,AMS,BJV,14:30,738,5
HV606,BJV,AMS,18:55,738,7
HV6064,BCN,AMS,19:50,738,2
HV6083,AMS,ZTH,03:20,321,44
HV6084,ZTH,AMS,07:15,321,45
HV6109,AMS,AGP,07:00,738,135
HV6110,AGP,AMS,10:55,738,137
HV6111,AMS,AGP,05:20,321,26
HV6112,AGP,AMS,20:50,321,24
HV6113,AMS,AGP,09:00,738,78
HV6114,AGP,AMS,08:00,738,80
HV6115,AMS,AGP,05:40,321,373
HV6116,AGP,AMS,09:40,321,375
HV6117,AMS,AGP,15:25,321,257
HV6118,AGP,AMS,19:25,321,258
HV6119,AMS,AGP,14:15,321,101
HV6120,AGP,AMS,18:30,321,102
HV6123,AMS,AGP,13:10,738,35
HV6124,AGP,AMS,09:05,738,36
HV6125,AMS,AGP,03:25,738,4
HV6126,AGP,AMS,07:20,738,4
HV6133,AMS,HRG,12:35,321,12
HV6134,HRG,AMS,18:30,321,12
HV6141,AMS,ALC,04:45,321,108
HV6142,ALC,AMS,08:15,321,109
HV6143,AMS,ALC,05:45,738,339
HV6144,ALC,AMS,08:25,738,339
HV6145,AMS,ALC,14:15,738,291
HV6146,ALC,AMS,17:50,738,294
HV6147,AMS,ALC,09:50,738,102
HV6148,ALC,AMS,20:10,738,107
HV6149,AMS,ALC,16:10,738,141
HV6150,ALC,AMS,19:00,738,144
HV6151,AMS,ALC,09:50,738,67
HV6152,ALC,AMS,13:20,738,66
HV6153,AMS,ALC,04:00,738,36
HV6154,ALC,AMS,21:45,738,37
HV6155,AMS,ALC,03:00,738,9
HV6156,ALC,AMS,06:30,738,9
HV6181,AMS,TFS,12:40,321,18
HV6182,TFS,AMS,10:00,321,17
HV6183,AMS,TFS,04:15,321,16
HV6184,TFS,AMS,09:42,321,17
HV6204,LIS,AMS,21:00,738,1
HV6216,TFS,AMS,16:30,738,3
HV6223,AMS,AGP,03:00,321,127
HV6224,AGP,AMS,18:05,321,126
HV6227,AMS,AGP,17:40,738,9
HV6228,AGP,AMS,00:00,738,10
HV6260,SPU,AMS,21:50,738,1
HV6307,AMS,BEY,05:55,321,42
HV6308,BEY,AMS,11:20,321,40
HV6323,AMS,OUD,13:20,738,9
HV6324,OUD,AMS,17:05,738,9
HV6331,AMS,VLC,05:40,738,238
HV6332,VLC,AMS,08:55,738,241
HV6333,AMS,VLC,10:20,738,92
HV6334,VLC,AMS,19:35,738,93
HV6335,AMS,VLC,04:00,738,164
HV6336,VLC,AMS,19:20,738,166
HV6337,AMS,VLC,11:00,738,163
HV6338,VLC,AMS,20:20,738,160
HV6339,AMS,VLC,03:55,738,9
HV6340,VLC,AMS,08:25,738,9
HV6341,AMS,IBZ,03:05,738,76
HV6342,IBZ,AMS,21:15,738,76
HV6351,AMS,JSI,04:10,738,4
HV6366,LPA,AMS,17:45,738,2
HV6409,AMS,NAP,03:50,321,86
HV6410,NAP,AMS,07:05,321,86
HV6411,AMS,NAP,10:55,738,214
HV6412,NAP,AMS,14:10,738,222
HV6413,AMS,NAP,06:10,738,53
HV6414,NAP,AMS,09:25,738,51
HV6415,AMS,NAP,17:20,321,4
HV6416,NAP,AMS,20:35,321,4
HV6421,AMS,PDL,04:05,321,4
HV6422,PDL,AMS,09:30,321,4
HV6423,AMS,PDL,13:20,738,58
HV6424,PDL,AMS,19:15,738,57
HV6453,AMS,LPA,13:05,321,21
HV6454,LPA,AMS,18:40,321,20
HV6455,AMS,LPA,05:20,321,36
HV6456,LPA,AMS,10:55,321,35
HV6457,AMS,LPA,04:10,321,66
HV6458,LPA,AMS,09:45,321,65
HV6463,AMS,JMK,04:00,738,64
HV6464,JMK,AMS,08:10,738,64
HV6491,AMS,AGA,12:05,738,150
HV6492,AGA,AMS,16:55,738,152
HV6493,AMS,AGA,13:00,321,14
HV6494,AGA,AMS,17:55,321,14
HV6512,PMI,AMS,00:10,321,2
HV6513,VLC,AMS,17:35,738,1
HV6514,IBZ,AMS,23:41,738,1
HV6521,AMS,LPA,04:10,321,51
HV6522,LPA,AMS,09:45,321,51
HV6557,AMS,RMF,10:05,321,16
HV6558,RMF,AMS,16:10,321,17
HV6563,AMS,EFL,04:45,321,48
HV6564,EFL,AMS,08:35,321,49
HV6591,AMS,SZG,06:15,738,158
HV6592,SZG,AMS,12:40,738,162
HV6593,AMS,SZG,04:55,738,31
HV6594,SZG,AMS,07:20,738,31
HV6595,AMS,SZG,11:25,738,7
HV6596,SZG,AMS,13:45,738,7
HV6597,AMS,CFU,03:40,738,63
HV6598,CFU,AMS,07:25,738,63
HV6601,AMS,INN,06:10,738,122
HV6602,INN,AMS,17:50,738,123
HV6603,AMS,INN,16:25,738,44
HV6604,INN,AMS,18:45,738,44
HV6605,AMS,INN,14:35,738,60
HV6606,INN,AMS,17:00,738,59
HV6607,AMS,FAO,07:00,738,1
HV6608,FAO,AMS,10:15,738,4
HV6609,AMS,INN,06:00,738,205
HV6610,INN,AMS,08:20,738,208
HV6619,AMS,HER,14:25,738,30
HV6620,HER,AMS,18:45,738,32
HV6624,ALC,AMS,09:25,738,1
HV6627,AMS,FNC,05:10,321,25
HV6628,FNC,AMS,10:10,321,26
HV6629,AMS,FNC,05:25,738,254
HV6630,FNC,AMS,10:20,738,255
HV6631,AMS,FNC,12:35,738,75
HV6632,FNC,AMS,17:30,738,75
HV6641,AMS,TBS,11:55,738,113
HV6642,TBS,AMS,17:50,738,111
HV6652,AGP,AMS,18:30,738,3
HV6654,AGP,AMS,18:30,738,3
HV6671,AMS,TFS,13:15,321,159
HV6672,TFS,AMS,18:55,321,161
HV6673,AMS,TFS,05:20,321,171
HV6674,TFS,AMS,11:00,321,166
HV6675,AMS,TFS,06:00,321,30
HV6676,TFS,AMS,11:40,321,29
HV6682,INN,AMS,08:25,738,1
HV6703,AMS,FUE,06:10,738,22
HV6704,FUE,AMS,11:35,738,21
HV6705,AMS,FUE,13:45,321,173
HV6706,FUE,AMS,19:10,321,170
HV6727,AMS,SVQ,06:20,321,203
HV6728,SVQ,AMS,09:50,321,206
HV6729,AMS,SVQ,14:35,321,204
HV6730,SVQ,AMS,08:40,321,206
HV6731,AMS,SVQ,05:05,321,70
HV6732,SVQ,AMS,07:25,321,73
HV6733,AMS,SVQ,16:35,321,68
HV6734,SVQ,AMS,20:20,321,67
HV6737,AMS,KLX,04:35,321,56
HV6738,KLX,AMS,08:40,321,57
HV6739,AMS,KLX,03:50,321,36
HV6740,KLX,AMS,07:55,321,36
HV6751,AMS,FAO,13:55,738,4
HV6752,FAO,AMS,17:55,738,4
HV6753,AMS,FAO,03:05,321,46
HV6754,FAO,AMS,19:10,321,46
HV6784,CFU,AMS,19:20,738,2
HV6788,BCN,AMS,18:45,738,4
HV6817,AMS,LJU,11:40,738,7
HV6818,LJU,AMS,14:10,738,7
HV6819,AMS,LJU,04:40,738,119
HV6820,LJU,AMS,07:10,738,119
HV6821,AMS,LJU,10:35,738,19
HV6822,LJU,AMS,13:05,738,20
HV6861,AMS,ATH,14:40,738,83
HV6862,ATH,AMS,18:50,738,87
HV6863,AMS,ATH,05:20,738,35
HV6864,ATH,AMS,09:25,738,36
HV6865,AMS,ATH,13:30,738,72
HV6866,ATH,AMS,17:40,738,73
HV6867,AMS,ATH,06:00,738,216
HV6868,ATH,AMS,18:35,738,220
HV6869,AMS,ATH,15:20,321,8
HV6870,ATH,AMS,19:35,321,9
HV6871,AMS,HER,04:40,738,111
HV6872,HER,AMS,08:45,738,113
HV6873,AMS,HER,05:05,738,104
HV6874,HER,AMS,09:10,738,104
HV6875,AMS,HER,14:30,738,72
HV6876,HER,AMS,08:40,738,75
HV6877,AMS,HER,14:55,321,65
HV6878,HER,AMS,18:40,321,65
HV6883,AMS,KEF,15:00,321,18
HV6884,KEF,AMS,19:00,321,18
HV6885,AMS,KEF,15:40,738,128
HV6886,KEF,AMS,20:05,738,125
HV6887,AMS,KEF,15:40,738,172
HV6888,KEF,AMS,20:05,738,168
HV6891,AMS,JTR,05:15,321,56
HV6892,JTR,AMS,09:35,321,56
HV6893,AMS,JTR,03:15,738,25
HV6894,JTR,AMS,07:10,738,25
HV6901,AMS,DXB,05:30,738,182
HV6902,DXB,AMS,13:30,738,127
HV6904,DXB,AMS,19:20,738,41
HV6906,DXB,AMS,19:20,738,14
HV6913,AMS,OLB,04:20,738,65
HV6914,OLB,AMS,07:30,738,65
HV6915,AMS,OLB,03:20,738,102
HV6916,OLB,AMS,06:20,738,104
HV6917,AMS,OLB,04:35,738,77
HV6918,OLB,AMS,07:15,738,78
HV6919,AMS,HER,13:45,738,34
HV6920,HER,AMS,18:05,738,34
HV6935,AMS,TIA,14:30,321,67
HV6936,TIA,AMS,18:10,321,67
HV6943,AMS,SKP,15:25,321,68
HV6944,SKP,AMS,19:00,321,68
HV6947,AMS,ALC,06:30,321,6
HV6948,ALC,AMS,10:05,321,6
HV6951,AMS,TFS,04:15,321,26
HV6952,TFS,AMS,09:55,321,25
HV6992,STN,AMS,20:25,738,1
HV7012,DBV,AMS,12:30,738,1
HV7021,AMS,CPH,06:30,738,1
HV7022,CPH,AMS,12:25,738,1
HV703,AMS,AYT,13:55,321,4
HV704,AYT,AMS,18:35,321,5
HV7043,AMS,CTA,04:30,738,1
HV7044,CTA,AMS,17:15,738,1
HV705,AMS,IVL,04:20,738,19
HV706,IVL,AMS,08:25,738,19
HV7075,AMS,LNZ,14:00,738,1
HV7101,FRA,RVN,09:30,738,1
HV7102,KTT,FRA,17:05,738,1
HV7103,FRA,KTT,09:30,738,1
HV7104,RVN,FRA,13:45,738,1
HV7105,FRA,RVN,09:30,738,1
HV7106,RVN,FRA,13:40,738,1
HV7107,FRA,RVN,10:15,738,1
HV7108,RVN,FRA,13:00,738,1
HV7187,AMS,HEL,13:00,738,1
HV7188,HEL,AMS,07:15,738,1
HV7305,ZAZ,FRA,16:00,738,1
HV7306,FRA,ZAZ,15:20,738,1
HV7341,AMS,IVL,07:45,738,1
HV7342,IVL,AMS,11:33,738,1
HV737,AMS,KAO,04:50,738,18
HV738,KAO,AMS,08:50,738,18
HV7441,AMS,GOT,06:05,738,1
HV7442,GOT,AMS,17:30,738,1
HV7443,AMS,GOT,06:00,738,1
HV7444,GOT,AMS,19:15,738,1
HV7717,AMS,RBA,07:05,321,1
HV7718,RBA,AMS,16:40,321,1
HV801,AMS,MJT,14:25,321,8
HV802,MJT,AMS,18:35,321,9
HV9004,ALC,AMS,18:25,738,1
HV9035,BRU,AMS,06:25,738,1
HV9062,TFS,AMS,18:40,738,1
HV915,AMS,KTT,04:10,738,11
HV916,KTT,AMS,08:35,738,11
HV923,AMS,AYT,13:40,321,9
HV924,AYT,AMS,18:20,321,9
HY231,UTTT,FRA,05:00,788,163
HY232,FRA,UTTT,09:40,788,155
HZ134,ZRH,HER,14:30,CNA,1
I21791,MAD,AMS,07:45,320,122
I21792,AMS,MAD,11:15,320,120
I21793,MAD,AMS,09:30,320,136
I21794,AMS,MAD,12:55,320,137
I21795,MAD,AMS,18:45,320,108
I21796,AMS,MAD,06:10,320,106
I21797,MAD,AMS,17:45,320,63
I21798,AMS,MAD,05:20,320,64
I22I2251,TBJ,FCO,12:35,AT5,2
I2321,BRI,BGY,12:10,AT7,2
IB0032,AMS,MAD,15:25,320,2
IB0034,AMS,MAD,10:15,320,1
IB0038,AMS,MAD,17:00,320,1
IB0155,MAD,BOG,22:50,350,1
IB036,AMS,MAD,11:20,321,1
IB0733,MAD,AMS,15:15,320,1
IB0734,AMS,MAD,18:55,320,1
IB0737,MAD,AMS,11:20,320,1
IB0738,AMS,MAD,14:50,320,1
IB0739,MAD,AMS,18:40,320,1
IB0740,AMS,MAD,06:10,320,1
IB1327,MAD,FRA,06:40,CR9,421
IB1328,FRA,MAD,10:10,CR9,417
IB1329,MAD,FRA,02:15,CR9,1
IB1330,FRA,MAD,20:20,CR9,1
IB1331,MAD,FRA,17:45,CR9,408
IB1332,FRA,MAD,04:30,CR9,408
IB1333,MAD,FRA,14:20,CR9,161
IB1334,FRA,MAD,17:45,CR9,155
IB1337,MAD,AMS,17:40,CR9,2
IB1338,AMS,MAD,05:20,CR9,2
IB1341,MAD,AMS,07:45,CR9,4
IB1342,AMS,MAD,10:10,CR9,4
IB1343,MAD,AMS,15:15,CR9,29
IB1344,AMS,MAD,18:55,CR9,29
IB1345,MAD,AMS,09:30,CR9,38
IB1346,AMS,MAD,13:00,CR9,38
IB1389,MAD,AMS,06:45,CR9,4
IB1390,AMS,MAD,10:10,CR9,3
IB1391,MAD,AMS,13:55,CR9,1
IB1392,AMS,MAD,17:20,CR9,1
IB731,MAD,AMS,06:45,320,276
IB732,AMS,MAD,10:05,320,274
IB733,MAD,AMS,14:00,320,276
IB734,AMS,MAD,17:15,320,272
IB737,MAD,AMS,09:35,320,229
IB738,AMS,MAD,12:55,320,225
IB739,MAD,AMS,17:40,320,266
IB740,AMS,MAD,05:20,320,262
IB765,MAD,FRA,15:10,320,230
IB766,FRA,MAD,18:35,320,230
IZ1513,TLV,AMS,09:55,332,2
IZ1514,AMS,TLV,18:15,332,1
IZ511,TLV,AMS,08:00,321,50
IZ512,AMS,TLV,17:00,321,37
IZ513,TLV,AMS,10:25,321,57
IZ514,AMS,TLV,17:00,321,54
IZ515,TLV,AMS,10:50,E95,1
IZ516,AMS,TLV,17:00,E95,1
IZ9515,TLV,AMS,10:25,321,1
IZ9516,AMS,TLV,17:00,321,1
JJ8078,GRU,AMS,21:00,787,25
JJ8079,AMS,GRU,11:10,787,22
JJ9543,FRA,GRU,20:00,77W,1
JL407,NRT,FRA,01:40,787,424
JL408,FRA,NRT,18:10,787,422
JU260,BEG,AMS,04:40,319,329
JU261,AMS,BEG,08:00,319,314
JU262,BEG,AMS,16:50,319,209
JU263,AMS,BEG,20:05,319,208
JU350,BEG,FRA,05:00,E90,366
JU351,FRA,BEG,07:50,E90,356
JU352,BEG,FRA,15:30,E90,344
JU353,FRA,BEG,18:20,E90,332
JU4260,BEG,AMS,12:15,319,1
JU4261,AMS,BEG,20:55,319,1
JU4351,FRA,BEG,14:30,E90,1
JU4352,BEG,FRA,12:39,319,1
JU4353,FRA,BEG,15:25,319,1
K4516,DFW,AMS,06:15,744,1
K49742,FFD,AMS,06:00,744,2
K49770,AMS,HKG,15:45,744,1
KC1372,FRA,NQZ,06:30,320,1
KC221,ALA,FRA,20:30,321,116
KC222,FRA,ALA,06:30,321,117
KC903,GUW,AMS,00:35,321,108
KC904,AMS,GUW,09:35,321,137
KC921,NQZ,FRA,07:10,321,341
KC922,FRA,NQZ,16:30,321,323
KC937,URA,FRA,04:50,320,62
KC938,FRA,URA,12:40,320,60
KC943,GUW,AMS,23:25,321,29
KE2442,GRU,AMS,00:35,788,1
KE2444,AMS,GMP,18:30,788,1
KE2945,ICN,FRA,21:40,77W,1
KE509,ICN,AMS,02:35,747,116
KE510,AMS,ICN,18:55,747,112
KE517,AMS,FRA,22:50,747,168
KE518,FRA,ICN,18:00,747,57
KE529,ICN,FRA,01:00,77L,49
KE530,FRA,ICN,16:25,77L,48
KE537,VIE,FRA,14:55,747,109
KE538,FRA,ICN,18:35,747,107
KE8509,ICN,AMS,22:50,747,1
KE8510,AMS,ICN,14:40,747,1
KE8517,FRA,AMS,16:00,77L,154
KE8518,AMS,ICN,19:30,772,53
KE8529,WAW,FRA,12:35,744,1
KE8530,FRA,ICN,16:50,744,1
KE8535,VIE,AMS,15:10,77L,4
KE8536,AMS,ICN,13:00,747,2
KE8537,VIE,FRA,15:50,747,11
KE8538,FRA,ICN,19:45,747,11
KE8539,ICN,FRA,00:25,77L,3
KE8540,FRA,ICN,16:45,77L,1
KE925,ICN,AMS,02:55,787,296
KE926,AMS,ICN,19:30,787,295
KE945,ICN,FRA,02:05,77W,205
KE946,FRA,ICN,18:30,77W,205
KE9517,FRA,AMS,14:55,747,3
KE9518,AMS,ICN,18:25,747,1
KE9946,FRA,ICN,13:30,77W,1
KJ775,VIE,FRA,06:25,744,61
KJ776,FRA,ICN,11:00,744,55
KJ793,STN,FRA,08:30,744,62
KJ794,FRA,ICN,12:05,744,57
KJ795,VIE,FRA,06:25,744,54
KJ796,FRA,ICN,10:00,744,53
KK620,FRA,AJR,10:15,320,5
KK621,AJR,FRA,14:00,320,7
KK640,FRA,AJR,12:15,320,7
KK641,AJR,FRA,16:00,320,5
KK670,FRA,AJR,10:15,320,6
KK671,AJR,FRA,17:50,320,7
KK7105,FAO,FRA,14:00,320,1
KK7110,FRA,LCA,12:00,320,1
KK7112,LCA,FRA,08:05,320,2
KK7150,FRA,CRA,14:00,320,1
KK7151,CRA,FRA,09:00,320,1
KK7250,FRA,POZ,15:30,320,1
KK7251,POZ,FRA,10:00,320,1
KK7306,FRA,ATH,05:10,320,1
KK7307,ATH,FRA,12:30,320,1
KK7314,FRA,ATH,06:00,320,1
KK7315,ATH,FRA,13:35,320,1
KK7316,FRA,ATH,06:00,320,1
KK7317,ATH,FRA,13:35,320,1
KK7322,FRA,ATH,06:00,320,1
KK7323,ATH,FRA,13:35,320,1
KK7950,FRA,MXP,07:15,320,1
KL0423,AMS,RUH,23:25,333,196
KL0425,AMS,RUH,23:25,333,311
KL0427,AMS,DXB,13:20,77W,365
KL0428,DXB,AMS,21:00,77W,357
KL0429,AMS,DXB,13:35,772,2
KL0430,DXB,AMS,08:00,772,2
KL0461,AMS,LCA,20:10,739,120
KL0462,TLV,AMS,03:15,739,117
KL0508,CPT,AMS,21:20,77W,1
KL0519,AMS,DAR,20:30,787,19
KL0535,AMS,KGL,09:00,332,139
KL0536,KGL,AMS,21:00,332,13
KL0537,AMS,KGL,09:00,332,119
KL0539,AMS,KGL,09:00,332,30
KL0563,AMS,NBO,08:25,787,11
KL0564,NBO,AMS,19:00,787,11
KL0565,AMS,NBO,10:30,787,416
KL0566,NBO,AMS,20:59,787,405
KL0567,AMS,JRO,08:05,787,94
KL0569,AMS,JRO,20:15,787,300
KL0571,AMS,JRO,20:15,787,138
KL0572,JRO,AMS,03:10,787,1
KL0587,AMS,LOS,13:20,332,380
KL0588,LOS,AMS,22:00,332,373
KL0589,AMS,ACC,13:35,77W,421
KL0590,ACC,AMS,22:05,77W,409
KL0591,AMS,JNB,08:35,77W,413
KL0592,JNB,AMS,21:15,77W,405
KL0595,AMS,CPT,16:45,772,101
KL0596,CPT,AMS,06:00,772,101
KL0597,AMS,CPT,08:10,77W,417
KL0598,CPT,AMS,21:15,77W,407
KL0601,AMS,LAX,07:50,787,400
KL0602,LAX,AMS,20:50,787,389
KL0603,AMS,LAX,10:45,787,224
KL0604,LAX,AMS,23:45,787,215
KL0605,AMS,SFO,07:50,787,382
KL0606,SFO,AMS,20:45,787,373
KL0609,AMS,SLC,15:00,772,116
KL0610,SLC,AMS,03:00,772,117
KL0611,AMS,ORD,11:35,787,348
KL0612,ORD,AMS,22:25,787,335
KL0615,AMS,PDX,08:25,787,257
KL0616,PDX,AMS,20:15,787,248
KL0617,AMS,BOS,14:55,772,222
KL0618,BOS,AMS,00:15,772,222
KL0621,AMS,ATL,15:05,77W,417
KL0622,ATL,AMS,02:40,77W,419
KL0623,AMS,ATL,08:55,787,180
KL0624,ATL,AMS,20:50,787,176
KL0627,AMS,MIA,09:20,333,117
KL0628,MIA,AMS,21:50,333,117
KL0635,AMS,LAS,14:55,772,306
KL0636,LAS,AMS,03:25,772,305
KL0637,AMS,LAS,14:55,787,1
KL0638,LAS,AMS,03:25,787,2
KL0639,AMS,SAN,07:50,787,82
KL0640,SAN,AMS,20:55,787,79
KL0641,AMS,JFK,11:25,787,410
KL0642,JFK,AMS,21:30,787,400
KL0643,AMS,JFK,15:05,787,400
KL0644,JFK,AMS,01:10,787,400
KL0645,AMS,JFK,18:50,772,118
KL0646,JFK,AMS,04:50,772,117
KL0647,AMS,JFK,16:15,787,1
KL0651,AMS,IAD,11:05,332,383
KL0652,IAD,AMS,21:25,332,374
KL0655,AMS,MSP,08:45,787,111
KL0656,MSP,AMS,20:05,787,107
KL0661,AMS,IAH,07:55,772,392
KL0662,IAH,AMS,20:30,772,383
KL0667,AMS,AUS,10:40,787,182
KL0668,AUS,AMS,23:00,787,178
KL0671,AMS,YUL,13:20,332,304
KL0672,YUL,AMS,22:50,332,298
KL0674,YEG,AMS,00:15,332,3
KL0675,AMS,YEG,12:55,332,288
KL0676,YEG,AMS,23:35,332,283
KL0677,AMS,YYC,10:30,787,420
KL0678,YYC,AMS,21:15,787,404
KL0681,AMS,YVR,13:20,77W,313
KL0682,YVR,AMS,00:50,77W,317
KL0685,AMS,MEX,12:30,787,418
KL0686,MEX,AMS,02:05,787,422
KL0687,AMS,MEX,13:30,787,1
KL0689,AMS,CUN,08:50,787,79
KL0690,CUN,AMS,21:55,787,79
KL0691,AMS,YYZ,09:20,787,413
KL0692,YYZ,AMS,20:45,787,403
KL0693,AMS,YYZ,16:05,333,1
KL0695,AMS,YYZ,15:50,332,316
KL0696,YYZ,AMS,02:10,332,316
KL0701,AMS,EZE,20:20,787,422
KL0702,SCL,AMS,19:25,787,407
KL0704,SCL,AMS,16:20,787,1
